Estrato,Cong,Nroviv,Miembro,RelPar,Sexo,Edad,Salud,Educa,PEA,Ocup
2,8,37,1,Jefe/a,1,40,0,9,1,1
2,8,37,2,conyuge,2,38,0,7,1,1
2,8,37,3,hijo,1,18,0,3,0,0
2,8,37,4,hijo,1,17,0,3,0,0
2,8,37,5,hija,2,16,0,3,0,0
2,8,37,6,hija,2,8,0,2,0,0
2,8,37,7,madre,2,72,0,9,0,0
2,8,37,8,tia,2,70,0,0,0,0
2,8,38,1,Jefe/a,1,39,1,9,1,1
2,8,38,2,conyuge,2,43,1,10,1,1
2,8,38,3,hijo,1,5,1,1,0,0
2,8,39,1,Jefe/a,1,34,1,9,1,1
2,8,39,2,CONYUGE,2,35,1,10,1,1
2,8,39,3,HIJO,1,5,1,1,0,0
2,8,39,4,HIJA,2,1,1,99,0,0
2,8,40,1,Jefe/a,2,83,1,7,0,0
2,8,41,1,Jefe/a,2,63,1,10,0,0
2,8,41,2,HIJA,2,34,1,5,1,1
2,8,41,3,HIJO,1,30,1,10,1,0
2,8,42,1,Jefe/a,2,68,1,7,0,0
2,8,43,1,Jefe/a,1,50,1,9,1,1
2,8,43,2,CONYUGE,2,45,1,9,0,0
2,8,44,1,Jefe/a,1,54,1,10,1,1
2,8,44,2,CONYUGE,2,43,1,9,0,0
2,8,44,3,HIJO,1,17,1,3,0,0
2,8,44,4,HIJA,2,13,1,2,0,0
2,8,45,1,Jefe/a,1,31,1,8,1,1
2,8,45,2,CONYUGE,2,32,1,9,1,1
2,8,45,3,HIJO,1,2,1,99,0,0
2,8,45,4,HIJO,1,2,1,99,0,0
2,8,46,1,Jefe/a,2,68,1,8,0,0
2,8,46,2,hija,2,36,1,8,0,0
2,8,46,3,yerno,1,37,1,7,1,1
2,8,46,4,nieta,2,16,1,3,0,0
2,8,47,1,Jefe/a,1,80,1,6,0,0
2,8,48,1,Jefe/a,1,38,0,7,1,0
2,8,48,2,conyuge,2,32,0,6,0,0
2,8,48,3,hijo,1,16,0,7,1,0
2,8,48,4,hijo,2,8,0,2,0,0
2,8,48,5,hija,2,2,0,99,0,0
2,8,49,1,Jefe/a,1,41,0,6,1,1
2,8,49,2,conyuge,2,39,0,7,1,1
2,8,49,3,hija,2,23,0,7,1,0
2,8,49,4,hijo,1,16,0,8,1,1
2,8,49,5,hija,2,8,0,2,0,0
2,8,49,6,nieto,1,0,0,99,0,0
2,8,50,1,Jefe/a,1,45,1,10,1,1
2,8,50,2,conyuge,2,43,1,10,1,1
2,8,50,3,hijo,1,17,1,3,0,0
2,8,50,4,hija,2,13,1,2,0,0
2,8,50,5,hijo,1,7,1,2,0,0
2,8,50,6,madre,2,76,1,9,0,0
2,9,1,1,Jefe/a,2,70,1,7,0,0
2,9,1,2,hija,2,26,1,10,1,1
2,9,1,3,nieta,2,17,1,3,0,0
2,9,1,4,nieta,2,2,1,99,0,0
2,9,2,1,Jefe/a,1,49,1,10,1,1
2,9,2,2,conyuge,2,45,1,10,1,1
2,9,2,3,hijo,1,16,1,3,0,0
2,9,2,4,hijo,1,15,1,3,0,0
2,9,2,5,hija,2,11,1,2,0,0
2,9,2,6,hijo,1,10,1,2,0,0
2,9,3,1,Jefe/a,1,77,1,7,0,0
2,9,3,2,hija,2,48,1,8,1,0
2,9,4,1,Jefe/a,1,70,1,10,0,0
2,9,4,2,HIJO,1,31,0,10,1,1
2,9,4,3,HIJO,1,25,0,10,1,1
2,9,4,4,HIJO,1,22,0,10,1,1
2,9,5,1,Jefe/a,1,59,1,7,1,0
2,9,5,2,CONYUGE,2,62,1,10,1,1
2,9,6,1,Jefe/a,1,57,0,7,1,1
2,9,6,2,CONYUGE,2,51,0,9,0,0
2,9,6,3,HIJO,1,21,0,4,1,1
2,9,6,4,NUERA,2,16,0,7,1,0
2,9,6,5,NIETO,1,2,0,99,0,0
2,9,7,1,Jefe/a,1,35,0,0,1,1
2,9,7,2,conyuge,2,38,0,2,0,0
2,9,7,3,yerno,1,23,0,8,1,1
2,9,7,4,hija,2,21,0,8,0,0
2,9,7,5,hija,2,17,0,2,0,0
2,9,7,6,sobrino,1,11,0,2,0,0
2,9,7,7,sobrino,2,9,0,2,0,0
2,9,7,8,sobrino,1,6,0,2,0,0
2,9,7,9,cunada,2,18,0,7,0,0
2,9,7,10,nieta,2,3,0,99,0,0
2,9,7,11,nieto,1,0,0,99,0,0
2,9,7,12,sobrino,2,2,0,99,0,0
2,9,7,13,sobrino,1,0,0,99,0,0
2,9,8,1,Jefe/a,1,27,0,8,1,1
2,9,8,2,CONYUGE,2,32,0,8,1,0
2,9,8,3,HIJA,2,6,0,2,0,0
2,9,8,4,HIJA,2,5,0,3,0,0
2,9,9,1,Jefe/a,2,53,0,6,0,0
2,9,9,2,HIJO,1,14,0,2,9,9
2,9,9,3,HIJO,1,17,0,6,0,0
2,9,9,4,HIJA,2,22,0,7,0,0
2,9,9,5,YERNO,1,27,0,7,1,1
2,9,9,6,NIETO,2,5,0,1,0,0
2,9,9,7,NIETO,1,2,0,99,0,0
2,9,10,1,Jefe/a,1,41,0,7,1,1
2,9,10,2,CONYUGE,2,28,0,10,1,1
2,9,10,3,HIJO,1,5,0,1,0,0
2,9,10,4,HIJO,1,0,0,99,0,0
2,9,11,1,Jefe/a,1,75,1,7,0,0
2,9,11,2,CONYUGE,2,74,1,6,0,0
2,9,12,1,Jefe/a,1,36,0,9,1,0
2,9,12,2,CONYUGE,2,33,0,9,1,1
2,9,12,3,HIJO,1,11,0,2,0,0
2,9,12,4,HIJA,2,7,0,2,0,0
2,9,13,1,Jefe/a,2,78,1,7,0,0
2,9,14,1,Jefe/a,1,67,0,6,0,0
2,9,15,1,Jefe/a,1,69,1,7,0,0
2,9,15,2,CONYUGE,2,58,1,7,0,0
2,9,15,3,HIJA,2,20,1,5,1,0
2,9,16,1,Jefe/a,1,38,0,7,1,1
2,9,17,1,Jefe/a,1,63,1,6,1,0
2,9,17,2,CONYUGE,2,60,1,6,1,1
2,9,18,1,Jefe/a,1,52,1,7,1,1
2,9,18,2,CONYUGE,2,45,1,7,1,0
2,9,18,3,HIJO,1,22,0,9,1,1
2,9,18,4,HIJO,1,18,1,9,1,1
2,9,19,1,Jefe/a,2,38,1,10,1,1
2,9,19,2,CONYUGE,2,29,0,10,1,0
2,9,20,1,Jefe/a,1,51,1,8,1,1
2,9,20,2,CONYUGE,2,45,1,10,1,1
2,9,20,3,HIJO,1,19,1,8,0,0
2,9,20,4,HIJO,1,18,1,3,0,0
2,9,20,5,HIJA,2,17,1,3,0,0
2,9,20,6,HIJO,1,13,1,2,0,0
2,9,21,1,Jefe/a,1,60,1,9,1,1
2,9,21,2,CONYUGE,2,63,1,7,1,1
2,9,21,3,HIJA,2,29,1,10,1,1
2,9,22,1,Jefe/a,1,58,0,9,1,0
2,9,22,2,conyuge,2,58,0,8,0,0
2,9,22,3,hijo,1,27,1,8,1,1
2,9,23,1,Jefe/a,1,62,1,8,1,1
2,9,23,2,conyuge,2,57,1,8,1,1
2,9,23,3,yerno,1,40,1,8,1,1
2,9,23,4,hija,2,34,1,8,1,1
2,9,23,5,hija,2,19,0,9,1,1
2,9,23,6,nieto,1,15,1,2,0,0
2,9,23,7,nieto,1,13,1,2,0,0
2,9,23,8,nieto,1,11,1,2,0,0
2,9,23,9,nieto,2,9,1,2,0,0
2,9,24,1,Jefe/a,2,53,1,9,0,0
2,9,24,2,yerno,1,25,0,8,1,1
2,9,24,3,hija,2,28,0,8,1,0
2,9,24,4,nieta,2,5,0,1,0,0
2,9,25,1,Jefe/a,1,55,1,7,1,1
2,9,25,2,conyuge,2,50,1,7,1,1
2,9,26,1,Jefe/a,1,39,1,10,1,1
2,9,26,2,conyuge,2,38,1,10,1,1
2,9,26,3,hijo,1,14,1,2,9,9
2,9,26,4,hijo,1,7,1,2,0,0
2,9,27,1,Jefe/a,1,46,1,10,1,1
2,9,27,2,madre,2,66,1,7,0,0
2,9,28,1,Jefe/a,1,46,1,3,1,1
2,9,28,2,conyuge,2,46,1,6,0,0
2,9,28,3,hijo,1,23,1,9,1,1
2,9,28,4,hijo,1,22,1,3,0,0
2,9,28,5,hijo,1,15,1,2,0,0
2,9,28,6,hijo,2,17,1,3,0,0
2,9,28,7,hijo,1,9,1,2,0,0
2,9,28,8,hijo,1,11,1,2,0,0
2,9,28,9,hijo,1,5,1,0,0,0
2,9,29,1,Jefe/a,1,63,1,6,0,0
2,9,29,2,CONYUGE,2,61,1,7,0,0
2,9,29,3,HIJA,2,36,0,7,1,1
2,9,29,4,HIJA,2,27,0,9,1,1
2,9,29,5,HIJA,2,22,0,5,0,0
2,9,29,6,HIJA,2,19,0,9,0,0
2,9,29,7,HIJA,2,15,0,2,0,0
2,9,29,8,NIETO,1,5,0,1,0,0
2,9,30,1,Jefe/a,2,25,0,7,1,0
2,9,30,2,CONYUGE,1,24,0,7,1,1
2,9,30,3,HIJA,2,3,0,99,0,0
2,9,31,1,Jefe/a,1,33,0,7,1,1
2,9,31,2,CONYUGE,2,18,0,6,1,0
2,9,31,3,HIJA,2,4,0,99,0,0
2,9,31,4,HIJO,1,2,0,99,0,0
2,9,31,5,HIJA,2,0,0,99,0,0
2,9,32,1,Jefe/a,2,42,0,6,1,1
2,9,32,2,hija,2,20,0,3,1,1
2,9,32,3,hija,2,19,0,3,1,1
2,9,32,4,hija,2,17,0,3,0,0
2,9,32,5,hija,2,11,0,2,0,0
2,9,32,6,hijo,1,8,0,2,0,0
2,9,32,7,hija,2,2,0,99,0,0
2,9,32,8,hija,2,0,0,99,0,0
2,9,33,1,Jefe/a,1,39,0,7,1,0
2,9,33,2,conyuge,2,44,0,7,0,0
2,9,33,3,hija,2,18,0,7,0,0
2,9,33,4,hija,2,17,0,2,0,0
2,9,33,5,hijo,1,14,0,2,9,9
2,9,33,6,hija,2,13,0,2,0,0
2,9,33,7,hijo,1,11,0,2,0,0
2,9,33,8,hija,2,11,0,2,0,0
2,9,33,9,hijo,1,10,0,2,0,0
2,9,33,10,hijo,1,10,0,2,0,0
2,9,33,11,hijo,1,6,0,2,0,0
2,9,33,12,nieto,1,0,0,99,0,0
2,9,34,1,Jefe/a,1,47,1,8,1,1
2,9,34,2,hijo,1,22,1,8,1,1
2,9,34,3,hija,2,20,1,4,1,1
2,9,34,4,hija,2,16,1,3,0,0
2,9,34,5,hija,2,14,1,2,9,9
2,9,35,1,Jefe/a,1,62,1,7,1,1
2,9,36,1,Jefe/a,1,69,0,6,0,0
2,9,37,1,Jefe/a,1,68,0,9,0,0
2,9,37,2,conyuge,2,50,0,7,1,1
2,9,38,1,Jefe/a,1,29,0,7,1,1
2,9,38,2,CONYUGE,2,25,0,7,0,0
2,9,38,3,HIJO,1,4,0,99,0,0
2,9,38,4,HIJO,1,2,0,99,0,0
2,9,38,5,HERMANO,1,31,0,7,1,1
2,9,39,1,Jefe/a,2,30,1,8,1,1
2,9,39,2,HIJA,2,11,1,2,0,0
2,9,39,3,HIJO,1,9,1,2,0,0
2,9,40,1,Jefe/a,2,55,0,7,1,0
2,9,40,2,HIJA,2,19,0,8,1,0
2,9,40,3,HIJA,2,15,0,3,0,0
2,9,41,1,Jefe/a,1,35,0,9,1,0
2,9,41,2,conyuge,2,32,0,8,1,1
2,9,41,3,hijo,1,13,0,2,0,0
2,9,41,4,hijo,1,7,0,2,0,0
2,9,42,1,Jefe/a,1,23,0,9,1,1
2,9,42,2,amigos,1,22,0,10,1,1
2,9,42,3,amigos.,1,23,0,3,0,0
2,9,43,1,Jefe/a,2,61,1,10,1,1
2,9,43,2,hijo,1,20,1,5,0,0
2,9,44,1,Jefe/a,2,44,1,10,1,1
2,9,44,2,conyuge,1,34,1,7,1,1
2,9,44,3,hija,2,9,1,2,0,0
2,9,44,4,hija,2,11,1,2,0,0
2,9,45,1,Jefe/a,1,32,1,7,1,1
2,9,45,2,conyuge,2,29,1,7,1,0
2,9,45,3,hijo,1,11,1,2,0,0
2,9,45,4,hija,2,7,1,2,0,0
2,9,45,5,hija,2,5,1,1,0,0
2,9,46,1,Jefe/a,2,55,1,7,1,1
2,9,46,2,yerno,1,30,1,9,1,1
2,9,46,3,hija,2,26,1,4,1,1
2,9,46,4,nieto,1,3,1,99,0,0
2,9,47,1,Jefe/a,1,46,1,7,1,1
2,9,47,2,CONYUGE,2,39,1,7,1,1
2,9,47,3,HIJA,2,17,1,3,1,0
2,9,47,4,HIJO,1,9,1,2,0,0
2,9,48,1,Jefe/a,2,59,1,7,1,1
2,9,49,1,Jefe/a,1,31,0,8,1,1
2,9,49,2,conyuge,2,25,0,8,1,0
2,9,49,3,hijo,1,3,0,99,0,0
2,9,49,4,hija,2,0,0,99,0,0
2,9,49,5,cunada,2,18,0,7,1,0
2,9,49,6,sobrino,1,2,0,99,0,0
2,9,49,7,cunada,2,12,0,2,0,0
2,9,49,8,cunada,2,10,0,2,0,0
2,9,49,9,cunado,1,14,0,2,9,9
2,9,50,1,Jefe/a,1,53,0,7,1,1
2,9,50,2,hija,2,25,0,9,1,0
2,9,50,3,hijo,1,21,0,7,1,0
2,9,50,4,nuera,2,24,0,7,1,0
2,9,50,5,nieto,1,5,0,1,0,0
2,9,50,6,nieto,1,3,0,99,0,0
2,9,50,7,nieta,2,1,0,99,0,0
3,1,1,1,Jefe/a,1,35,1,9,1,1
3,1,1,2,CONYUGE,2,31,1,10,1,1
3,1,1,3,HIJA,2,7,1,2,0,0
3,1,2,1,Jefe/a,1,67,1,6,0,0
3,1,2,2,conyuge,2,62,1,7,1,0
3,1,2,3,hijo,1,37,0,9,1,0
3,1,2,4,hijo,1,32,0,8,1,1
3,1,3,1,Jefe/a,1,64,1,6,0,0
3,1,3,2,CONYUGE,2,55,1,6,1,1
3,1,3,3,HIJA,2,34,1,10,1,1
3,1,3,4,HIJO,1,26,0,9,1,1
3,1,3,5,HIJO,1,22,0,3,1,1
3,1,3,6,HIJA,2,20,1,4,1,1
3,1,4,1,Jefe/a,1,63,1,7,0,0
3,1,4,2,CONYUGE,2,61,1,6,0,0
3,1,5,1,Jefe/a,1,26,1,7,1,1
3,1,5,2,CONYUGE,2,31,1,8,1,0
3,1,5,3,HIJASTRA,2,11,1,2,0,0
3,1,5,4,HIJA,2,2,1,99,0,0
3,1,6,1,Jefe/a,1,66,1,10,0,0
3,1,7,1,Jefe/a,1,51,0,9,1,1
3,1,7,2,conyuge,2,40,0,2,1,1
3,1,7,3,hijo,2,15,0,2,0,0
3,1,8,1,Jefe/a,1,20,1,8,1,1
3,1,8,2,CONYUGE,2,19,0,8,0,0
3,1,8,3,HIJO,1,1,0,99,0,0
3,1,9,1,Jefe/a,1,59,1,7,1,1
3,1,9,2,conyuge,2,57,1,7,1,1
3,1,9,3,hijo,1,19,1,8,1,1
3,1,9,4,nuera,2,17,0,7,0,0
3,1,9,5,nieta,2,0,1,99,0,0
3,1,10,1,Jefe/a,1,40,0,7,1,1
3,1,10,2,conyuge,2,41,0,10,1,1
3,1,10,3,hijo,1,17,0,3,0,0
3,1,10,4,hija,2,15,0,2,0,0
3,1,10,5,hija,1,11,0,2,0,0
3,1,11,1,Jefe/a,1,31,0,8,1,1
3,1,11,2,CONYUGE,2,30,0,7,1,1
3,1,11,3,HIJA,2,7,0,2,0,0
3,1,11,4,HIJO,1,3,0,99,0,0
3,1,12,1,Jefe/a,1,42,1,7,1,1
3,1,12,2,conyuge,2,40,1,7,1,1
3,1,12,3,hijo,1,20,1,3,1,0
3,1,12,4,hija,2,19,1,3,1,1
3,1,13,1,Jefe/a,1,26,0,7,1,1
3,1,13,2,conyuge,2,23,0,8,0,0
3,1,13,3,hijo,2,6,0,1,0,0
3,1,13,4,hija,2,1,0,99,0,0
3,1,14,1,Jefe/a,2,22,0,8,1,1
3,1,14,2,hija,2,3,0,99,0,0
3,1,15,1,Jefe/a,1,66,1,6,0,0
3,1,15,2,conyuge,2,70,1,8,0,0
3,1,15,3,hijo,1,38,0,7,1,0
3,1,16,1,Jefe/a,1,58,1,7,1,1
3,1,16,2,conyuge,2,50,1,8,1,1
3,1,16,3,hijo,1,32,1,9,1,1
3,1,16,4,hija,2,28,1,8,1,0
3,1,17,1,Jefe/a,1,61,0,8,1,1
3,1,17,2,conyuge,2,55,0,7,0,0
3,1,17,3,nieta,2,3,0,99,0,0
3,1,17,4,nieta,2,7,0,2,0,0
3,1,17,5,hijo,1,21,0,9,1,1
3,1,18,1,Jefe/a,2,76,0,6,0,0
3,1,19,1,Jefe/a,1,50,1,6,1,1
3,1,19,2,conyuge,2,42,0,9,1,1
3,1,19,3,hijo,1,22,0,7,1,1
3,1,19,4,hija,2,20,0,7,1,1
3,1,20,1,Jefe/a,1,31,1,7,1,1
3,1,20,2,CONYUGE,2,28,1,8,1,1
3,1,20,3,HIJA,2,7,1,2,0,0
3,1,20,4,HERMANO,1,23,0,7,1,1
3,1,21,1,Jefe/a,1,48,1,9,1,1
3,1,21,2,conyuge,2,50,1,6,1,1
3,1,21,3,hijo,1,20,1,9,1,1
3,1,21,4,hija,2,17,1,3,0,0
3,1,21,5,hijo,1,15,1,3,0,0
3,1,21,6,nuera,2,26,0,9,0,0
3,1,21,7,nieto,1,0,0,99,0,0
3,1,22,1,Jefe/a,1,45,0,6,1,0
3,1,22,2,CONYUGE,2,44,1,6,1,1
3,1,22,3,HIJO,1,18,1,7,1,0
3,1,22,4,HIJA,2,17,1,3,0,0
3,1,22,5,HIJO,1,14,1,2,9,9
3,1,22,6,HIJO,1,12,1,2,0,0
3,1,22,7,HIJA,2,3,1,99,0,0
3,1,23,1,Jefe/a,2,26,0,7,1,0
3,1,23,2,HIJA,2,8,0,2,0,0
3,1,23,3,HIJA,2,4,0,99,0,0
3,1,23,4,HIJO,1,2,0,99,0,0
3,1,24,1,Jefe/a,2,55,1,6,0,0
3,1,24,2,NIETA,2,10,0,2,0,0
3,1,25,1,Jefe/a,2,78,1,7,0,0
3,1,25,2,HIJO,1,53,1,9,1,1
3,1,26,1,Jefe/a,1,32,0,8,1,1
3,1,26,2,CONYUGE,2,42,0,7,0,0
3,1,26,3,HIJA,2,12,0,2,0,0
3,1,26,4,HIJO,1,8,0,2,0,0
3,1,27,1,Jefe/a,2,30,0,8,1,0
3,1,27,2,hija,2,12,0,2,0,0
3,1,27,3,hija,2,8,0,2,0,0
3,1,27,4,hijo,1,5,0,1,0,0
3,1,28,1,Jefe/a,1,56,0,7,1,1
3,1,28,2,conyuge,2,54,0,7,0,0
3,1,28,3,nieta,2,9,0,2,0,0
3,1,29,1,Jefe/a,1,38,0,7,1,0
3,1,29,2,conyuge,2,36,0,8,1,0
3,1,29,3,hijo,1,15,0,2,0,0
3,1,29,4,hijo,1,14,0,2,9,9
3,1,29,5,hijo,1,13,0,2,0,0
3,1,29,6,hijo,2,8,0,2,0,0
3,1,29,7,nieta,2,4,0,99,0,0
3,1,30,1,Jefe/a,1,39,1,9,1,1
3,1,30,2,conyuge,2,39,1,7,0,0
3,1,30,3,hija,2,15,1,3,0,0
3,1,30,4,hija,2,12,1,2,0,0
3,1,31,1,Jefe/a,1,57,1,7,1,1
3,1,32,1,Jefe/a,1,59,1,8,0,0
3,1,32,2,hijo,1,23,0,7,1,1
3,1,33,1,Jefe/a,1,19,0,7,1,1
3,1,33,2,conyuge,2,18,0,7,0,0
3,1,33,3,hijo,1,2,0,99,0,0
3,1,33,4,hija,2,1,0,99,0,0
3,1,33,5,hijo,1,0,0,99,0,0
3,1,34,1,Jefe/a,1,44,0,6,1,1
3,1,34,2,CONYUGE,2,41,0,6,0,0
3,1,34,3,HIJA,2,23,0,8,1,0
3,1,34,4,HIJO,1,22,0,9,1,1
3,1,34,5,HIJO,1,19,0,8,1,0
3,1,34,6,HIJO,1,17,0,8,1,1
3,1,34,7,hija,2,13,0,2,0,0
3,1,34,8,hija,2,12,0,2,0,0
3,1,34,9,hija,2,9,0,2,0,0
3,1,34,10,hija,2,6,0,2,0,0
3,1,35,1,Jefe/a,2,42,0,6,1,0
3,1,35,2,conyuge,1,37,0,7,1,1
3,1,35,3,hijo,1,26,0,6,0,0
3,1,35,4,hijo,1,21,0,8,1,1
3,1,35,5,hijo,1,20,0,9,1,1
3,1,35,6,hijo,1,13,0,2,0,0
3,1,36,1,Jefe/a,1,55,0,7,1,0
3,1,36,2,CONYUGE,2,51,0,6,1,1
3,1,36,3,HIJO,1,23,0,7,1,1
3,1,36,4,HIJO,1,16,0,2,0,0
3,1,36,5,HIJO,1,15,0,2,1,1
3,1,36,6,HIJA,2,13,0,2,0,0
3,1,36,7,HIJO,1,10,0,2,0,0
3,1,36,8,HIJO,1,9,0,2,0,0
3,1,36,9,NUERA,2,17,0,7,1,0
3,1,36,10,NIETO,1,2,0,99,0,0
3,1,36,11,NIETO,1,0,0,99,0,0
3,1,37,1,Jefe/a,1,34,0,6,1,1
3,1,37,2,conyuge,2,30,0,7,1,0
3,1,37,3,hija,2,12,0,2,0,0
3,1,37,4,hija,2,10,0,2,0,0
3,1,37,5,hijo,1,7,0,2,0,0
3,1,37,6,hija,2,4,0,99,0,0
3,1,37,7,hija,2,2,0,99,0,0
3,1,38,1,Jefe/a,1,49,0,0,1,1
3,1,38,2,HIJO,1,29,0,6,1,1
3,1,38,3,HIJO,1,25,0,8,1,1
3,1,38,4,NUERA,2,19,0,7,0,0
3,1,38,5,HIJO,1,28,0,0,1,0
3,1,38,6,NIETO,2,3,0,99,0,0
3,1,38,7,NIETO,2,1,0,99,0,0
3,1,39,1,Jefe/a,2,53,0,0,1,1
3,1,39,2,HERMANO,1,64,0,6,1,1
3,1,40,1,Jefe/a,1,38,0,7,1,0
3,1,40,2,CONYUGE,2,31,0,7,1,1
3,1,40,3,HIJO,1,17,0,8,0,0
3,1,40,4,HIJO,1,14,0,7,9,9
3,1,40,5,HIJA,2,13,0,2,0,0
3,1,40,6,HIJA,2,11,0,2,0,0
3,1,41,1,Jefe/a,1,24,0,7,1,1
3,1,41,2,CONYUGE,2,31,0,10,0,0
3,1,41,3,HIJA,2,2,0,99,0,0
3,1,41,4,HIJO,1,1,0,99,0,0
3,1,42,1,Jefe/a,1,30,0,7,1,1
3,1,42,2,CONYUGE,2,23,0,7,0,0
3,1,42,3,HIJO,1,3,0,99,0,0
3,1,42,4,NO FAMILIA,2,16,0,2,1,0
3,1,43,1,Jefe/a,1,20,1,7,1,1
3,1,43,2,CONYUGE,2,22,0,8,1,1
3,1,43,3,HIJA,2,4,0,99,0,0
3,1,44,1,Jefe/a,1,71,1,7,0,0
3,1,44,2,CONYUGE,2,64,1,9,0,0
3,1,44,3,HIJO,1,27,1,5,0,0
3,1,44,4,NUERA,2,23,1,10,0,0
3,1,44,5,NIETO,1,0,1,99,0,0
3,1,45,1,Jefe/a,1,23,1,5,0,0
3,1,45,2,AMIGO,1,23,1,5,1,1
3,1,45,3,AMIGO,1,23,1,5,0,0
3,1,46,1,Jefe/a,2,22,1,5,0,0
3,1,46,2,hermana,2,27,1,5,0,0
3,1,46,3,no fliar.,2,22,1,5,0,0
3,1,47,1,Jefe/a,1,28,1,5,1,1
3,1,47,2,hermana,2,21,1,5,0,0
3,1,48,1,Jefe/a,1,42,1,10,1,1
3,1,48,2,CONYUGE,2,38,1,10,1,1
3,1,48,3,HIJA,2,7,1,2,0,0
3,1,48,4,HIJA,2,2,1,99,0,0
3,1,49,1,Jefe/a,1,52,1,10,1,1
3,1,49,2,CONYUGE,2,47,1,10,1,1
3,1,49,3,HIJO,2,24,1,5,0,0
3,1,49,4,HIJO,2,21,1,9,1,1
3,1,49,5,HIJO,1,20,1,5,0,0
3,1,50,1,Jefe/a,2,18,1,5,0,0
3,1,50,2,amiga,2,19,1,5,0,0
3,1,50,3,amiga,2,21,1,5,0,0
3,1,51,1,Jefe/a,2,23,1,5,0,0
3,1,51,2,hermana,2,18,1,5,0,0
3,1,51,3,hermano,1,18,1,5,0,0
3,1,52,1,Jefe/a,1,51,1,10,1,1
3,1,52,2,CONYUGE,2,48,1,10,1,1
3,1,52,3,HIJO,1,18,1,5,0,0
3,1,52,4,HIJA,2,16,1,3,0,0
3,1,52,5,SUEGRO,1,86,1,7,0,0
3,1,53,1,Jefe/a,1,40,1,10,1,1
3,1,53,2,CONYUGE,2,38,1,10,0,0
3,1,53,3,HIJO,1,3,1,99,0,0
3,1,53,4,HIJO,1,1,1,99,0,0
3,1,54,1,Jefe/a,2,62,1,9,0,0
3,1,54,2,HIJO,1,35,1,10,1,1
3,1,55,1,Jefe/a,1,54,1,10,1,1
3,1,55,2,conyuge,2,57,1,10,0,0
3,1,55,3,hijo,1,25,1,5,1,0
3,1,56,1,Jefe/a,1,63,0,7,1,1
3,1,56,2,conyuge,2,65,0,6,0,0
3,1,56,3,hija,2,35,1,10,1,1
3,1,56,4,nieto,1,4,1,99,0,0
3,1,57,1,Jefe/a,1,25,0,5,1,1
3,1,57,2,conyuge,2,24,0,9,1,0
3,1,57,3,hija,2,6,0,1,0,0
3,1,57,4,hijo,1,3,0,99,0,0
3,1,58,1,Jefe/a,1,35,1,10,1,1
3,1,58,2,CONYUGE,2,29,1,10,1,0
3,1,59,1,Jefe/a,1,70,1,10,0,0
3,1,59,2,CONYUGE,2,69,1,8,0,0
3,1,60,1,Jefe/a,1,45,1,10,1,1
3,1,60,2,CONYUGE,2,41,1,10,1,1
3,1,60,3,HIJASTRO,1,17,1,3,0,0
3,1,60,4,HIJASTRO,2,15,1,3,0,0
3,1,60,5,HIJO,1,4,1,99,0,0
3,1,61,1,Jefe/a,1,43,1,9,1,1
3,1,61,2,CONYUGE,2,41,1,9,1,1
3,1,61,3,HIJO,2,17,1,3,0,0
3,1,61,4,hijo,1,15,1,2,0,0
3,1,61,5,hijo,2,12,1,2,0,0
3,1,61,6,hijo,1,10,1,2,0,0
3,1,61,7,hijo,2,8,1,2,0,0
3,1,61,8,hijo,2,6,1,2,0,0
3,1,61,9,hijo,2,3,1,99,0,0
3,1,62,1,Jefe/a,1,20,1,4,0,0
3,1,62,2,AMIGO,1,20,1,5,0,0
3,1,62,3,AMIGO,1,20,1,5,0,0
3,1,63,1,Jefe/a,2,72,1,9,0,0
3,1,64,1,Jefe/a,1,42,1,10,1,1
3,1,64,2,conyuge,2,42,1,10,1,1
3,1,64,3,hija,2,12,1,2,0,0
3,1,64,4,hija,2,10,1,2,0,0
3,1,65,1,Jefe/a,2,72,1,10,0,0
3,1,66,1,Jefe/a,2,78,1,9,0,0
3,1,66,2,NIETO,1,25,1,5,1,1
3,1,66,3,NIETO,1,24,1,5,0,0
3,1,67,1,Jefe/a,1,53,1,10,1,1
3,1,67,2,CONYUGE,2,43,1,10,1,0
3,1,67,3,HIJO,1,14,1,2,9,9
3,1,67,4,HIJA,2,12,1,2,0,0
3,1,67,5,HIJO,1,10,1,2,0,0
3,1,67,6,HIJO,1,7,1,2,0,0
3,1,68,1,Jefe/a,2,39,1,10,1,1
3,1,68,2,CONYUGE,1,29,0,10,1,1
3,1,68,3,HIJO,1,20,1,10,0,0
3,1,68,4,HIJO,1,15,1,3,0,0
3,1,69,1,Jefe/a,2,21,1,5,0,0
3,1,69,2,AMIGA,2,20,1,5,0,0
3,1,70,1,Jefe/a,2,54,1,10,1,1
3,1,71,1,Jefe/a,2,74,1,6,0,0
3,1,72,1,Jefe/a,1,38,1,10,1,1
3,1,72,2,CONYUGE,2,35,1,10,1,1
3,1,73,1,Jefe/a,1,30,0,5,1,1
3,1,73,2,AMIGO,1,29,9,5,1,1
3,1,74,1,Jefe/a,1,36,1,5,1,1
3,1,74,2,CONYUGE,2,35,1,10,1,1
3,1,74,3,HIJO,1,0,1,99,0,0
3,1,75,1,Jefe/a,1,83,1,8,0,0
3,1,75,2,CONYUGE,2,78,1,9,0,0
3,1,76,1,Jefe/a,1,54,1,10,1,1
